1544524933,498873,1162,199035,576779272.5,1189,384548788,234.5,0,1544022289,191920479,773213041,1871.5,788826.5,1280682,13324.5,247.5,0,1527084729.5,92006.5,1527084729.5,1378071.5,570243050.5,384298761.5,45155.5,256.5,0,1544927548.5,696772,16684.5,4965,74359.5,772463752.5,66365,157,0,1543928590.5,35366,35782,273.5,0,0,0,155.5,0,0.126239,0.114652
1557294216.5,114132,987.5,377914.5,580773716.5,978,387394847,158,0,1543113822,191326106.5,772848015.5,1925.5,978041.5,1475267.5,13419.5,167.5,0,1544663229,92552.5,1544663229,1566666,576003602.5,389243333,46485,0,0,1556398040,551472,17384.5,5007,151346.5,778199025,69138.5,0,0,1561463725.5,9610.5,36129.5,268.5,0,0,0,0,0,0.181961,0.250212
1544381005,109006.5,1056,445518,575859329,986.5,384630812.5,223,0,1551356151,190583148.5,775517901.5,1881.5,1492906,1987139.5,13395.5,234.75,0,1557086875,91928,1557086875,2090592,578163172.5,393780409,45141,237.25,0,1544696723,604670,16063,4907,71574.5,772348354.5,63868.5,235.25,0,1544701631.5,16451.5,36123,265.5,0,0,0,260.5,0,0.087453,1.724413
1590929962,3903709,25513,7510710,39963980,29089,31598366,391.9,0,1591092854,8098283,66411923,1841,602549,1077766,13003,386.8,0,1590941916,89125,1590941916,1200371,40049408,34849180,7539159,386.4,0,1591180033,18942093,9601108,3575985,48413815,795589940,38403185,386.6,0,1591151634,10111943,34549,276,0,0,0,390.2,0,0.388090,12.961932
1538735857,34457420,1768,92446,441545548,1932,289272244,197,0,1542242296,152372651,621316060,1929,743834,1279250,13416,0,0,1543783252,91289,1543783252,1405488,443090003,312627165,50475,199,0,1542711323,34503869,17634,5376,105077,771355651,70106,0,0,1542796811,36047,55032,264,0,0,0,199,0,0.624629,0.350314
1590751522.5,3952547,3725.5,7714587,41028951.5,8149.5,32461000,379.7,0,1590908026.5,8327327,68237997.5,1842,604307,1080097.5,12927,384.15,0,1590994447.5,86973.5,1590994447.5,1169187.5,41254530,35738808.5,7759747.5,385.55,0,1590863104.5,19459455,8362483,3638530,43133727.5,795431473.5,33448948,392.4,0,1591019355.5,9605239.5,34676,276,0,0,0,379.55,0,15.807444,6.015129
1542373081,34642633,2236,1034503,442672988,4520,293828654,200,0,1540297436,148163240,624355133,1893,732047,1260560,13321,0,0,1541185621,91555,1541185621,1392970,441734960,313971269,1101086,201,0,1565712756,37518383,21229,8254,131663,782856367,84577,0,0,1541650384,25678,54201,263,0,0,0,200,0,0.698621,0.209557
1544395554,34328166,1559,3028701,435442053,3925,290772931,197,0,1564838353,146159495,627992986,1880,730383,1258721,13312,0,0,1564697189,92066,1564697189,1393303,439736974,314947072,3153954,201,0,1564330707,40667990,25660,12010,140288,782165356,102445,201,0,1565256707,53799,53695,268,0,0,0,0,0,0.708123,1.246037
1562067579,34198900,3356,8058501,430904485,66782,290627665,0,0,1562895270,140538606,618892846,1869,722240,1246314,13259,200,0,1560866402,93585,1560866402,1385818,431372430,310281039,7869824,0,0,1563461999,50540077,29433,18063,194144,781730987,117625,55,0,1562145274,84283,52579,270,0,0,0,200,0,0.728466,0.051871
1557036815,32543615,2602.5,11830330,404621142,6318,275679027,153,0,1581459001,131395883,594643543.5,1917,720851,1246111,13318.5,0,0,1555421321.5,93001,1555421321.5,1378436.5,404271811.5,292706342.5,11710043.5,232.25,0,1557640144,57045270,224666,86571,1174563.5,778820052.5,898588,254.5,0,1558560341,353319,51717.5,266.5,0,0,0,65.5,0,0.747999,1.484859
