964238939.5,4777596,6093,202479,329458842,21407,476850802,0,196.75,964227142,1751,46852,964227142,18341519,329544699,131845719.5,0,146.25,964198606,120540.5,9817599.5,21784.5,3505.5,98376.5,478007028.5,0,183.5,964364322,482779530,219844872.5,109778787,111605,91439.5,9665.5,0,196.25,964316674.5,82897.5,82594,19149.5,1866.5,8216977,205294.5,0,145.05,964045545,19619.5,2320.5,3499,727.5,84830.5,13968,0,182.75,964433826.5,98010,98010,219874312,109788052.5,5345,357.5,0,196.5,964134447.5,5399,56855.5,56851,2,219958733,109619213.5,0,145.05,955994791.5,326860080.5,15205821.5,311468,124353900,18204261,17986506,0,180.75,964158804,122057,215923,2,56129,2,1422,0,194.25,964259806,41,161,125.5,390.5,57964.5,0,0,146.55,1.292602,1.808292
965246605,80423,6228,10601506,132153285,19868,292833806,0,181.7,964799254,1683,1752681,964799254,72185537,134946503,147881897,0,184.3,965494526,4363965,19586018,18910,3251,85765,377181345,0,185.1,964551971,482188739,91330035,38892225,4345461,6234982,11013,0,181,964311193,4269713,4269488,18081,1935,10683561,8578047,0,182.1,920745303,16683,2289,3228,837,73170,12890,0,197.4,964519492,86634,86634,94950364,35914778,4988,355,0,183.4,883219728,5324,6299265,3555410,1587491,97865584,34535975,0,189.6,907150425,154120164,122160887,291081,20679574,71479833,61999524,0,188.4,871533169,5134803,9126781,2,1912315,2,1366,0,183.7,865835463,41,162,132,4831751,1991744,0,0,200,8.722052,16.436907
860923140,82522,6335,9338618,123943724.5,19848.5,286292721.5,0,206,870935286,1699.5,3413810,870935286,55660109,112999163,196458574,0,192.95,875564797.5,3856099.5,17381002.5,19091,3226.5,86179.5,380345270.5,0,209.5,866754438.5,432214015.5,78961873.5,34869415.5,5653276,5632729,10525,0,187.35,867668939.5,5644801,5644471.5,17984.5,1886,11506862,11329664.5,0,195.2,868842399.5,16731,2294,3249,1078,73236,12974,0,211,870791907.5,85999,85999,74157303,35403169.5,4973.5,348,0,197.65,860843378.5,5297.5,5927621,3158276,80.5,139684710,47710314,0,174.95,871371615.5,140393824,106484640.5,289895,19404407,65907187,56742837,0,208,860472385,7927933,11608257,2,2983541,2,1368,0,194.1,880302140,41,162,132,4931868.5,2014038,0,0,189.8,5.824870,1.265549
673852925,84971,5835,1555309,945309191,20595,1276843887,0,47,618378920,1756,44358,618378920,2811948,866328575,295364848,0,49,332193671,704718,2922879,19728,3252,89055,610021252,0,47,500031372,249952850,454282026,225272514,937204,1038351,11791,0,0,645911582,1407461,1406994,19460,2360,2952627,2753158,0,0,618350856,17133,2396,3199,800,76494,12784,0,0,553491141,86674,86674,503757823,250606153,4966,327,0,0,543889421,5107,820,760,5,508795110,252265659,0,0,467548005,627485494,15305671,306782,203949330,3046450,2939618,0,0,425874291,66027,103334,6,48,2,1414,0,0,455728925,43,162,121,439,537,0,0,0,0.500683,1.239828
832732037,82461,6327,9103373,113257585,19966,254584846,0,187.6,858124738,1710,1733647,858124738,53103271,113653187,116918162,0,199.9,820665652,3649464,16541331,19006,3202,85897,302496901,0,187.6,821556998,410242901,76794971,33424145,3696250,5384902,10598,0,198.5,818134635,3634000,3633742,18016,1920,9143535,7308972,0,189.1,819650703,16716,2303,3254,939,73215,12987,0,187.6,818719566,86168,86168,78585308,33009746,4847,344,0,194.9,825824577,5380,6469406,3725734,1675227,100961152,35510963,0,185.7,866519790,146842102,111418941,291435,20144106,64597460,54976644,0,186.9,813362620,4975456,9011959,2,1938006,2,1347,0,190.5,815320557,41,162,131,4611918,2035893,0,0,191.9,13.061367,28.462405
826809663,103706,7318.5,404341.5,924731993.5,22929,1267317643,0,48.5,668378707,1736,44522,668378707,4417797.5,891501471,307897380,0,0,681075808,1253642,5250491,19404.5,3209,88318,1237489730.5,0,0,623961440.5,311050311.5,556419157,274196604,1155196,1132839,12526.5,0,0,678495469,1207024.5,1206602,18528.5,1698,2658553,2456909.5,0,48.5,610430028,16852.5,2312.5,3192.5,683,73725,12754.5,0,47,676743730.5,88275.5,88275.5,604105936.5,297790875,4859.5,364.5,0,74,783535769.5,5268,764.5,758,2,677741453.5,333591010,0,58,781021445.5,927321494.5,7787936,387009.5,301177532.5,2218282.5,2091405,0,49.5,774791981.5,78159,124015,3,37.5,2,1610,0,0,701894940,44,161.5,115.5,1078,459.5,0,0,0,0.648805,1.250755
594335410,83566.5,6232,968244,847919895.5,19888,1141332666.5,0,47,608327236.5,1695,42985.5,608327236.5,2538027,843520342,286349748,0,47,623761273,955718.5,3930685,18978.5,3202.5,85668.5,1165403482,0,69.5,601506235.5,292813533,555701721,276389211.5,869363.5,903141.5,11814.5,0,0,622707655,472415,472131.5,17971,1913,1186810.5,987888,0,0,663729987.5,16609.5,2248.5,3174,701,72544.5,12674,0,0,624632348,86581.5,86581.5,590886238,293628805.5,4845.5,358.5,0,0,651663925.5,5133,752.5,748,2,603103186.5,299762517,0,0,628173830.5,890081060,15149326,294869.5,291381271,2733838.5,2630518,0,0,650717971,62414.5,97562,3,27,2,1365,0,0,647183581.5,43,161.5,122,408,412,0,0,47.5,0.582802,1.253908
943213788,81167.5,6275,10345950.5,128147009,19960.5,276894068.5,0,186.95,888631956,1703.5,2534219,888631956,65318114,122207297.5,150822252,0,198.4,877247477,3895690,17610026,19038,3228.5,86256,350603107,0,199.2,850411783.5,425016603,83885655.5,34945851.5,3825347.5,5542684,10566,0,196.55,844081250,3683362,3683092.5,18290,1906,9394049,7409246.5,0,202.5,837355889.5,16833,2312,3244.5,862,73705,12944.5,0,199.8,890261514.5,86421.5,86421.5,84658351,35708393,5018,356,0,182.3,840669300,5278.5,6373882.5,3690065,1637088,102605074,34482121,0,189.65,860307449.5,130265759.5,87465897,290544.5,18172017,55435209.5,46691671,0,192.5,822467947,5108712,9092308.5,2,1883926,2,1368,0,194.55,835719545,41,162.5,131,4671164,1995345,0,0,200,10.005200,19.624721
663684656,84407,6171,1602961,926604338,20585,1252116337,0,46,606941934,1765,45737,606941934,2791912,820080330,279879126,0,0,345304808,406440,1879611,22888,4065,105802,650525309,0,47,466891518,233406314,426443733,211893885,468549,691134,9079,0,0,343709611,776778,776337,18630,1881,1753957,1548423,0,0,436614140,17136,2352,3199,644,76382,12778,0,0,729768917,87430,87430,659830996,327123274,5084,333,0,0,658618332,5247,766,762,3,613310870,303839899,0,0,342989446,460685513,12657207,308546,149409819,2785799,2678360,0,0,372285822,65904,103201,4,48,2,1413,0,0,634033334,41,163,120,442,433,0,0,48,0.582404,0.105823
341630292,85385,6315,415930,490382054,21318,661424506,0,49,538107865,1760,42538,538107865,2469650,775914302,263222527,0,0,417429553,238311,1199552,22899,4120,104565,807918169,0,46,572023589,282980742,550041297,273927768,355783,332883,11404,0,0,566769714,319986,319739,18752,2121,882500,681926,0,0,731297803,17095,2333,3177,846,74891,12687,0,47,658336839,89565,89565,622053571,309797727,5152,320,0,50,345682694,12074,770,766,3,331467879,164836800,0,49,423999400,596232996,9181354,310346,195984357,2443547,2338074,0,47,392229909,66733,104503,12,47,2,1433,0,0,760488433,42,163,118,442,477,0,0,46,0.332874,1.007024
