"mean_cycles","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","x65","x66","x67","x68","x69","x70","x71","x72","x73","x74","x75","x76","x77","x78","x79","x80","x81","x82","x83","x84","x85","x86","x87","x88","x89","x90","y1","y2"
1542705810.7,7287939,180,5336618,81093499,218,58394297,50173060,348659027,1880,812631,1405010,13581,11817,517623,221927640,175955106,572114,7402387,967728,11062,3955993,746312276,3933687,301104,26161,310,34950753,6914,1321400,661209671,23001,907735737,1645,90155,1936389,443835343,249585714,956488,66280062,304868,3294,1116191,1080869768,487215045,334127661,101993201,1307889,699396,16516,639503,1385144,21120,2032,43110119,1098583,392285,539618,5005,847491,3636929,19982,3759604,3759604,318488279,97234534,347,6,160,64356,39560,24768,365671433,110200574,463371048,208518005,710,63796675,1560159,1500240,169451,265510,142,1027967,2,1417,35,141,168,4914,77221,0.744735,0.211605
1447239835.2,274278,517,4003050,495997836,541,374623195.5,121902688.5,580749522.5,557.5,4782332,9393377,42,6284.5,9363356.5,505158231.5,293682733.5,401973.5,4183390,845107.5,10140.5,3459660,778297735,3439750.5,22242.5,1413.5,339,123037,6667,2438558.5,502907494,21615.5,488387445.5,1765,46430.5,9552047.5,539407649.5,245454453.5,1994773,4321276,1056563.5,3617.5,4240758,730297752,302585699.5,407770434.5,140088399,514833,2058900.5,11192,1974398.5,2190882,20308.5,2240,2728929,1643915,132916.5,790738.5,3837,1389858,3683322.5,15328.5,3648921.5,3648921.5,369942818,127123304,4878,340.5,5209.5,2532,2011.5,487.5,425308077,140888538,584795986.5,15488588,308067,68628537,9494644,9361319,69809,108560,73,1494,2,1444.5,37,158,155.5,2718,2725,0.569353,0.614056
1552132790.8,136217,379,3846012,484025145,367,362736521,124130507,562558197,665,729773,1305188,13,6290,1305704,495800739,281544336,353334,3904643,859935,11900,3534752,793628979,3507178,28331,1407,359,121460,6683,2397149,515264604,21351,504052057,1742,51770,2831836,675999455,288532338,2286992,4995228,1021105,3967,4093421,779050026,326691218,443659031,155792563,527267,2228398,12186,2069558,2327635,21315,2344,2872115,1615977,203623,875645,4017,1558044,4314169,16049,4300184,4300184,412845911,144912143,4796,344,5309,2921,2268,616,448404775,152522100,594289111,5329208,309200,75428451,2601233,2489768,71825,110874,96,1893,2,1388,36,141,169,3214,3180,0.57006,0.619464
1463897483.7,5558881,410,3726246,341069505,423,255164137,85596816,384849889,590,62205,72158,46,5988,77801,341335947,193276876,1346443,9163321,829888,9566,3397311,781634600,3374167,22191,667,351,141583,6745,2404635,534954725,21480,519365470,1744,44889,1380210,557586821,238534686,2071689,4317569,1017964,3995,4083707,754633867,301849912,417948699,148567144,411234,2122659,11931,2218919,2384585,21048,2243,2972290,1820923,123957,807589,4083,1369251,3722453,16286,3713757,3713757,405265926,144112016,5033,348,5496,2043,1758,259,447933442,154394022,605621353,3500905,309330,80194949,1431036,1321439,70623,108913,68,912,2,1460,35,142,174,3144,1977,0.609535,0.68751
1565772489.6,369675.5,1052,7806159,472608772,1104,358331071,112974020.5,593698104.5,3883,13860797,27099519.5,13057,121725,26832899,469140530.5,299307209,613133,8359208.5,540697.5,17055.5,2363575,749177936,2323036,37096,50018.5,319,192103.5,7392,1424535,472348295.5,23813.5,1473214422,644.5,36090,302504132.5,430834638,422740930.5,1051527.5,2511347,656626,2121,2612862.5,1174223888.5,216481197.5,331185336.5,70884194,380221.5,1212073,5429.5,1202619,1344013,5570.5,744,1811296.5,1133313.5,86825.5,437984.5,2188.5,781811.5,2081273.5,8750.5,2690448.5,2690448.5,312872238.5,68464564.5,327.5,18,474.5,19234,8033.5,7308.5,338702127,75353621,422716045,334416736,773,37411517,221833038,221720648.5,48278.5,73595.5,196,6980,1,263,15,35,172,16394.5,22793,0.770446,0.931958
1412218708.4,155649,182,5357209,456476704,52,346241238,110835651,572008587,606,11715674,23210890,0,9833,24330864,456581601,286227005,343511,5197257,662101,9552,2792023,709474466,2770129,21891,3207,287,141203,6801,1848763,415103097,22079,610203271,1827,50382,93156303,431083704,250535438,1561713,3673624,717849,3986,2878427,789016780,239287271,331971849,98518856,412315,1497321,12524,1438187,1667952,21322,2318,2179422,1122752,105599,580223,3994,1016001,2738178,15961,2728337,2728337,309715359,93590917,4974,347,5287,4863,3184,1276,345682088,102947734,445640424,127071857,310388,50341248,83671309,83487236,75286,115102,150,2497,2,1581,41,160,148,4775,5516,0.629464,0.710514
1415676074,5784000.5,336.5,3809031.5,340822824,323,255919959.5,83619324,377320360.5,570.5,64268.5,77043.5,59,6274.5,77051,335236904.5,188735461,1408671,9425784.5,861254.5,10734,3537336.5,781460936.5,3504955,28333,698,349,139625,6443.5,2390108,507719987,21260,491979789.5,1702.5,46763,1416607.5,547511549.5,233652577.5,2075929,4514768.5,1000345,4168,4015684,734221291,297716135.5,400981303,139641649.5,451840,2018373,12165.5,1933758,2086606.5,21333,2292,2687685,1503442,155269,810157,4192.5,1425236,3859013,16746.5,3754059.5,3754059.5,378123397.5,131695096,4900.5,346,5292.5,2041.5,1776.5,251,418128609,141783716,555859049.5,3462700.5,311412.5,69585248,1417076.5,1307797,69658,107951.5,30,742.5,2,1435.5,35,142,168,3145,1987,0.683136,0.773044
1565591858,75007.5,539.5,3771621,479973109,559,361924644.5,114587981.5,554299577.5,630.5,5891802.5,11546757,50,10153.5,12161816,481117480.5,284674993.5,373494,4038563.5,872994,12347,3703885.5,779742611,3672050.5,30077,2318.5,349.5,99973,6592,2600780,493988653.5,21188.5,507206558,1738.5,50049.5,16080002,568423675.5,249561406,2146619,4836028.5,948770.5,3852,3802289,704698459.5,279380055,370632792.5,127153718,575724.5,2023814.5,11445.5,2023454,2228004.5,20796.5,2266,2819881,1790882.5,246522,824271,4029.5,1585959,4248159.5,16086.5,4180195,4180195,337983514,116312163.5,5064,345.5,5569,4079.5,2964.5,1033,379176864.5,126226126.5,510838034.5,19948607,310317,62753311.5,12222561,12113606,72556.5,112178,33,2601.5,2,1359.5,36,141.5,161,3049.5,4169.5,0.616963,0.713143
1445561583.4,146063,441,3812313,521902198,397,391463353,126586366,575879982,702,1128391,2093849,13,7406,2250908,507062277,288188306,474415,3902429,824578,10256,3384230,793316157,3361393,25890,1359,347,116099,6685,2434601,497933626,21370,471829577,1698,47523,3174249,516745423,234287929,2073982,4574188,968680,3965,3884299,701855749,279833069,363129418,128324442,508919,1904525,12070,1902419,2208644,20842,2214,2695267,1485868,134076,783507,4196,1376009,3648778,16764,3618772,3618772,349933134,123703247,4969,341,5410,2751,2197,539,397290777,135221542,531910656,5987932,310406,67640427,3032511,2900434,70398,109269,22,1360,2,1334,35,141,181,4101,2922,0.596611,0.63958
1511742443.5,5831236.5,549,3638018,337249342,454.5,254203238,84059427.5,383071474,697.5,60244.5,69222,11,5324,74408,341740578,191585293,1399818.5,9596458.5,807781.5,10115.5,3326401.5,805586136,3289083,24239.5,695.5,345.5,141370,6553.5,2280145.5,501378772.5,21304,468506201,1778,48416,1587622.5,550748449,245971092.5,1882288,4063899,962106.5,4310,3863599,644581130.5,269287584.5,363389783.5,126251650,417993.5,1886385.5,11700,1829461.5,2029591,21184,2275.5,2583925,1453600,129053,749835.5,4226.5,1317970,3496637.5,16884,3626836.5,3626836.5,339693119.5,118054826.5,5011,345.5,5347.5,1993,1739,234,370407682.5,124209813,488395975.5,3448491.5,312534,57878464.5,1415237.5,1304571,70652.5,109122,93,786,2,1457,35,142,174,3324,1958.5,0.757431,0.852274
1565640346.2,5138363,134,3657199,336415544,114,252321945,83967523,378258744,399,52221,58204,57,6410,82363,338802410,191179170,1133188,8746410,799420,12332,3299103,802777083,3263650,28505,710,373,139436,6554,2363514,489670219,21165,460361998,1821,48284,1635266,498798605,222612595,1845569,4174672,920681,4067,3697036,620218832,256569299,335422374,119586355,482201,1764348,12055,1675552,1945353,21149,2208,2467563,1293189,133319,715611,4008,1266264,3397545,16001,3490149,3490149,303566624,108374321,5020,344,5377,1917,1654,233,351636482,120087594,464785427,3470092,310551,59462616,1427331,1328942,70015,108121,160,895,2,1479,36,142,183,3186,1996,0.771183,0.88475
1566055503.6,121140,107,4947330,465398368,125,354577114,108965860,605996420,861,18508410,36621579,9,17799,38037136,463138353,308747887,412377,5102236,642201,7911,2636592,733020471,2617165,16291,5979,294,132714,6874,2016005,408798304,21860,610511309,1911,57157,102478325,424617630,255835668,1733295,4026970,702613,3871,2810525,739921024,244891308,304362041,91384914,543713,1498637,12422,1712361,1852646,20183,2019,2423556,1538791,253292,661873,3808,1432573,3645134,15208,2698772,2698772,299227399,94168181,4412,313,4792,8757,4903,2916,310929217,96969660,430151224,72233385,309064,49541075,47019229,46955171,66733,112056,130,4763,1,475,32,138,162,6314,10004,0.680462,0.757074
1414724926.6,172439.5,570.5,3694901,468233741.5,602.5,353582543,113991029,578710461,679.5,10547790.5,20845055.5,408,15022.5,20300563.5,467746228.5,289130107,542044,3807395.5,740753.5,9416.5,3044249,767121449,3016799.5,23056,19297.5,330.5,124653.5,6647.5,2310557.5,471059110.5,21305,497370024.5,1828.5,51292.5,20311217,541959707,239693306,2012051.5,4490204.5,877474,3898,3515639,672576364,253804964,344838510,117898034.5,465971,1900871,11305.5,1871076,2041100,20086.5,2164.5,2577333.5,1579385,113437.5,727408,3757.5,1281635.5,3342908.5,15002.5,3946938.5,3946938.5,329678340.5,113014858.5,4899,329.5,5202.5,4057,2968,925.5,350298922,117166260.5,452645242.5,21700618,306144.5,56982240.5,13687907.5,13544481,71465.5,110770.5,100,2633,2,1452,28,126,162,3853.5,4343.5,0.632424,0.685297
1420287689.8,131054,737,3716131,523788176,700,393613032,127398814,590238771,741,2794717,5446320,67,12162,5297049,516149930,298073906,457063,3823114,745284,8386,3060304,805864581,3030920,25792,1761,365,112167,6583,2414763,495822854,21288,485996388,1757,48158,6329943,528296335,233103839,1914715,4179522,882318,3854,3540672,616487732,239424187,321919971,112539203,412776,1785426,11780,1668411,1951862,20538,2170,2380918,1256015,111527,688077,3853,1269233,3187514,15393,3561546,3561546,298526787,104574723,4953,357,5124,2586,2090,498,338148000,114294888,456402778,8356702,309815,57073376,4713924,4570960,69677,108234,50,1227,2,1358,35,142,171,3300,2630,0.649991,0.763065
1474755742.2,274117.5,430,3646034.5,494376188,385,369685681.5,126180404,569571148,685,377593.5,558924,46,6761.5,478047.5,498698097.5,282097940.5,375078.5,3916302.5,792968,9170,3298048,816855626,3273696,25642,1753.5,360,119329.5,6613,2477059,523375479,21365,517452828.5,1697.5,50121,1765078.5,528869534,211141306.5,1817694,3943979,988347,4126,3964588.5,610745549,242110207.5,334242749.5,117074966,409092.5,1684811,12024.5,1723662.5,1938905,21328.5,2216,2440409.5,1400113.5,162404,724369,4115,1366262.5,3654487,16502.5,3143716.5,3143716.5,308635794,108254736.5,4975.5,351.5,5281.5,2338.5,1943,398.5,341699840,116347773.5,453602703.5,3766868,310411,57596054.5,1693313,1521181,70826.5,109481.5,28,972,2,1351,35,142,176,3704.5,2535,0.628204,0.7158
1567688524.4,5317642,135,3641615,352489931,107,263845091,88797587,398933634,473,52116,56685,26,6769,82094,355572659,200978789,1254964,9026865,811699,9934,3350943,793703418,3325214,24041,754,363,141948,6516,2376004,490271565,20948,451340827,1603,45503,1355254,481319434,221506248,1908176,4190355,907922,3699,3642293,635953260,271554705,350748987,125506942,456920,1887180,10746,1868342,2119933,18835,2022,2615863,1469702,146858,794562,3702,1413560,3792742,14779,3937034,3937034,352004250,125957842,4721,347,5191,1499,1270,219,405386490,139684288,546039377,3338205,299805,71871953,1362656,1257668,66272,103147,2,651,2,1282,36,143,149,1048,1262,0.747387,0.819616
1565501321.9,258182.5,902,4821791,452397723,922.5,354376771.5,91330859.5,829901558,1673.5,71993201.5,143736156,7609.5,64877,137152751,450398976,413797922,289648.5,5180413,560746,8301,2389695.5,713457798.5,2360373.5,17128.5,25050,303,160367,6605.5,1644939.5,373498474,22216,694066966.5,1995.5,52902.5,136536430.5,361285491.5,262846418.5,1191320.5,2694310,661992.5,3517.5,2650774,743263137.5,197101633.5,267382475.5,76610739.5,291889.5,1287193,10385,1171446.5,1395776.5,14005.5,1541.5,1765038.5,874281,146852,505702.5,2709.5,1064918,2602243.5,10835.5,2115549,2115549,255925399.5,74596439,2784,157.5,3262.5,7040,3691,2375.5,282481018,81424644.5,357784808,131264142.5,130967,40138892.5,86854854.5,86742634.5,52887,78449,183,2818.5,1,858,30.5,137.5,156,6450.5,8485.5,0.850274,0.958901
1427118242.2,3457886,606,3692697,381184119.5,653,286892114,94715645.5,444507955.5,679.5,2836841.5,5538800.5,47.5,8985,5407572,381365811,221620009.5,1146519.5,7124470,797668.5,11650,3285291,786427397.5,3255291,25298.5,1224,351.5,133188.5,6724.5,2393089,474437083,21363,453362435,1772.5,48185.5,5910653,480030160,222136300,1813947.5,4069878.5,881498,3919.5,3535686,599566894,242335922.5,314685781.5,109746672,440519.5,1711705.5,11490.5,1609349.5,1883126.5,20556,2134,2350604.5,1218410,122623,673086,3865.5,1252916.5,3183208.5,15439,3441216.5,3441216.5,286490458.5,99992696.5,4896.5,341,5174,2311.5,1852,429.5,337815200.5,113546149,453173769,8504428.5,310725.5,55322880.5,4793499.5,4676848,70517.5,109122.5,79,1195.5,2,1427.5,36,142,164.5,3013.5,2447.5,0.738623,0.84357
1431462029,63673.5,54.5,3731300.5,496473185.5,64,371779722,123400808,556812843,486.5,528708,930550,13,3917.5,973024,490881552.5,278767384.5,323999.5,3768535.5,848151,12032,3489607.5,779181218,3465353.5,29327,1081.5,314.5,103840.5,6737.5,2385185.5,493595107,21603,477701118,1814,49668.5,2487390.5,524299258,230997324.5,1785896,3921788,1008622.5,4112,4045890.5,613552157.5,241393688.5,317181996.5,114281308,472466.5,1741846.5,12758.5,1632346.5,1921619,20841,2176.5,2317521,1234228.5,189377,724177,4005,1408181,3628131,15997,3563302,3563302,288189688,103902560.5,4995.5,337,5254,2390.5,1899.5,469.5,325679128.5,111692266,419377223.5,4357662,308250.5,55557768,1971302,1863093,70560,108815.5,31,1118,2,1449,35,141,174.5,3746.5,2645.5,0.603341,0.730692
1531049637.5,224345,69,3897645,440704344,75,334422567,106635081,588182223,518,17519086,34786177,47,6941,35984295,453774012,300211561,389372,4060125,719038,9146,2962340,730812205,2931887,19962,2445,294,122626,6880,2299168,452661794,21896,517395896,1799,48922,36196980,441099046,216090029,1612178,3595049,925736,3872,3709321,620230757,239105847,304997499,101673366,475996,1541249,11492,1478086,1787392,20577,2119,2214954,1123901,200710,653084,3607,1345402,3394217,14410,2800992,2800992,285608865,96685735,4779,325,4950,4178,2940,962,318153198,104257478,412200368,39651351,307336,50812851,25666829,25514961,71210,110895,114,2357,2,1384,34,141,158,3792,4484,0.671326,0.786244
1395148694.6,326019.5,1038,2383427,228714300,1085,172105297,56928219.5,269847906.5,1777.5,2510944.5,4902712.5,13319,91463,5309122.5,235800769.5,140712798.5,298905,2742069.5,673270.5,12950,2837485.5,343481108,2813704,25075,35921.5,166,30698.5,216,2193012.5,455519460.5,944,458263687.5,159,374,16530346.5,454244625,220420287,1773724,3653099.5,796937,128.5,3189728,608651679,244836222.5,323907977.5,109640502,373818,1779442,371,1760358.5,1886028.5,1040,105.5,2214458.5,1412850.5,108856,658128.5,191,1104893,3053049.5,766,3120614.5,3120614.5,311099182.5,105127311,0.5,0,0.5,97.5,86,10,370621113.5,123163884.5,486570920.5,23965164.5,0,59857163.5,15558595.5,15480143.5,780.5,969,0,0,0,39,0,0,113,456.5,195,0.777799,0.863818
1561846924.2,245544,1351,2851118,340984576,1551,256000229,84244536,383147753,658,469610,828679,225,86691,1327754,335422638,190842479,345239,3151816,783964,12922,3285572,539248844,3254304,24069,36747,245,94671,5663,2349686,475409704,19802,440510983,1536,40218,3786053,479033206,220716044,1963973,4155011,892671,3105,3581930,633259153,269475410,353052168,123727405,444790,1950903,8618,1900408,2131944,17878,1603,2521054,1579429,147869,733387,2532,1278374,3525634,10114,3533693,3533693,353668582,124511312,4062,309,4511,762,756,5,409093173,138853052,548911748,6076227,108349,69266195,3273757,3262884,64695,101574,14,49,2,1283,33,142,137,527,437,0.689977,0.792045
1566558977.8,969150.5,1690,1182041,218721339,1883.5,201541851.5,12988107,764481093,2003.5,112981443,225802592.5,13407,103906,229004236,218107283.5,391924654,265213.5,2280850,96124,6642.5,422341.5,462434888,396196,19582.5,46124.5,178.5,205776.5,648,353056.5,252402449.5,6423.5,1114644413,1076,10471.5,362040265.5,259296892.5,392671079.5,311919,1055697.5,93248.5,455.5,375434.5,1067560352.5,123766361,227914353.5,18012370.5,73919,303586,3917.5,309483.5,323743,5401.5,472.5,808869,301200,20404,74086,628,137111.5,375424,2610,376495,376495,230114920.5,17950963,117,2,133,1762,1337,416,234930391.5,19673628.5,258297205,497529391.5,299.5,9557971.5,331616157.5,331603327,10385,17805.5,0,19,1,920.5,13,34,133,3752,2550.5,2.57188,2.782293
1565507540.3,4658117,1119,3080860,280665361,1188,210058172,67900143,304986395,1774,650505,1163126,13469,89535,1237822,276698614,156915445,1010006,7581949,810422,13211,3417801,563495557,3323482,31555,36585,244,44015,105,2635308,617077989,347,584210948,136,238,730357,567217234,253878459,2130584,4640058,949062,99,3808365,718303180,301157787,401623727,141455213,478079,2095539,140,2025551,2233577,331,56,2766999,1619780,117572,790552,34,1343358,3694914,136,3747687,3747687,388621324,137076271,0,0,8,69,68,1,441820541,151178873,586792204,2062610,102,76440817,1296399,1238312,1163,1274,0,21,0,13,1,3,130,367,142,0.749554,0.852052
1336514282,203517.5,1171.5,2182762,214787947,1197,186832564.5,27917929,715839099,2073,96512803,192871477.5,16314,101460,162153420,178115491,306479585,118371,1777655,189163.5,8115.5,816059.5,306799128,793321.5,16981,38211.5,140.5,78259,204,1061559,324843066,4457,971332927,729,3586.5,259336761.5,313334200,340718534,883822.5,2126195.5,201770,24,806600.5,1014255494,152406543.5,263586210,47244208.5,193271.5,861372,2548.5,869434.5,911323.5,4262,70.5,1217366,862627.5,29432,171168.5,21,307420,803573,84,853269,853269,262504313,46853370,0,0,0,978,749,227,283417866,51981012.5,338162891,384230858,0,26083654.5,255989017,255981039.5,4308.5,8051,0,0,0,596,0,0,154,2375.5,1205.5,1.204239,1.797945
1515297005.8,275157.5,2022,1154349,127679650.5,2352,100593426,18286117.5,196748446,1905,19667538.5,39150146.5,13483,101750.5,44283581,119755353,121610711.5,187650,862691.5,275264,7553.5,1213425,135723491.5,1184040,21442.5,37797,92.5,53116,196.5,1741341.5,422787837,2665,778437824,427,1592.5,149470861.5,406394559,292897812,1340072,2933690.5,325406,1,1301050,875113631.5,221579854.5,320475177.5,87733769,251496,1300261,1125,1427421.5,1511935.5,2508.5,164,1863709,1318789,55788.5,353915,4,609802,1643962,16,1550393.5,1550393.5,315230817.5,87326764.5,0,0,0,394,336.5,66,355206344,97179290,451567421.5,221337045,0,51203978,147402892.5,147399312,1982.5,3600.5,0,0,0,302,0,0,114,1001,464.5,1.159253,1.35522
1566197425.8,4987756,776,3470980,326162871,737,245418759,68886447,318636532,1639,626052,1120375,13205,14028,134950,316532720,184186789,1136707,8975458,875058,12956,3616159,768685482,3570065,26235,5696,289,133433,5928,2449167,496988994,20248,460535911,1677,44783,1385436,486356054,220672477,1841256,3964483,984947,3473,3953433,622098139,262201685,339348797,118625593,449780,1865108,9741,1875113,2113169,19456,1940,2677852,1515930,158356,755206,3781,1375937,3641410,15093,3710399,3710399,345807448,120913031,4442,316,4712,1109,1076,18,396704108,133319407,531648370,3519194,308147,63641575,1392254,1284452,67583,105338,2,46,2,1310,34,140,152,1628,870,0.762824,0.90472
1570249844.6,242300,1805,2519600,241289761,1974,182142524,59340699,286222011,1941,3438419,6659778,13523,99236,6193809,242648537,144837319,264878,2881616,693161,15355,2920803,387924920,2877886,29544,36899,185,29342,121,2108564,445425249,912,513575861,199,659,33182247,445573480,208873836,1729059,3558868,764058,74,3057740,641741213,241151143,338172865,111045720,358328,1731590,445,1722571,1840186,835,101,2201301,1416219,104068,653349,39,1044904,3025621,156,3032392,3032392,337756037,110545850,0,0,0,112,93,13,373343195,120188478,494617019,51041881,0,59007294,33738308,33680654,387,704,0,0,0,68,0,0,115,293,136,0.800961,0.897488
1579389236.1,1256349,1627,2665433.5,286926928.5,1764.5,215136579.5,71447149,324283371,1926.5,697478.5,1211319.5,13499,97167,1304144.5,295946899,168597312,502890,3971532,746235.5,14575,3128893,497331039,3087156.5,27480,37212,225.5,34879,180.5,2391253.5,485135420,583.5,478877923.5,142,257.5,5339271,478791861,206304663,1956940.5,4139095,804708.5,128,3220369,624191579.5,263262998,355838961.5,124067624,459673.5,1963948,332.5,1943211.5,2131960,655.5,80,2519700,1678190.5,120742,699669,104,1220425.5,3283287,416,3301341.5,3301341.5,357008481.5,124942051.5,0,0,0,96.5,85.5,2.5,399687604.5,135312538,544966914.5,8465901.5,0,69485244,5522501,5521544.5,610,675,2,22,0,26.5,0,0,128,357.5,108.5,0.732151,0.782386
1565710735.5,3436815,1417.5,2471632.5,232375695,1651,173884126.5,61788581.5,281555838.5,1684.5,637038,1134452.5,13412.5,97369,1282635,239108950.5,138425169,836372,6463241.5,796520.5,15524,3363838,513343937,3306831,32485,36990.5,267.5,48287.5,367.5,2212797.5,470015663,1126.5,431431828,147,1123.5,1296678,475123377,218221592.5,1985104,4330613,903640,299,3618774.5,620178521.5,273907151.5,352378804,125759638,449056.5,1858704.5,328.5,1873127,2104820.5,721.5,136,2613678,1488871.5,135833,757650.5,130,1320133,3591870,520,3491863,3491863,350481289,125124962,9,0.5,26,194,175,3,410042914,139765666.5,546679419,2051475,12.5,70148215.5,1299829.5,1245939,2185,2530.5,2,22,0,48.5,0,0,130,384,158.5,0.792165,0.892144
1565958460.8,4559226,1037.5,3098782.5,271467943.5,1068.5,203287074.5,57214976,260130112,1922.5,771441.5,1380119,16180,96444.5,1283087.5,274186804.5,154444422,1083700,7321202,785358.5,11825.5,3299512.5,532114091,3247597,24333,36752,242.5,84168.5,2443,2259030,470542524.5,8919.5,431446945,154.5,1298,1252831.5,472086844.5,223032926,1920291,4099343.5,879619,128.5,3520304.5,628401140,271114265.5,351548185,124963863.5,445775.5,1932515.5,1701.5,1908652,2142187.5,595.5,89.5,2618275,1497473.5,116835.5,779759.5,152.5,1355085.5,3583798,610,3520190,3520190,349125376,124267806.5,18.5,3.5,51.5,179,161,4,414264999.5,141561085,553238292.5,3303808.5,295604.5,70636000.5,1297780,1202740,9924.5,15527,2,27.5,0,62,0,0,131,485,225.5,0.806507,0.855497
1476208849.5,182307,1991,1939735,187397009,2245,148443905,22402127,234474046,1907,22980691,45728483,13474,100535,61791703,166257706,171300497,185020,1204658,313204,9219,1346798,181430771,1335962,24244,37255,80,52746,205,1826402,411223755,2467,738747545,420,2199,135536462,418662184,286368971,1517188,3329606,546849,2,2186448,843065385,232040443,320494929,89303004,338039,1491096,1082,1500168,1598383,2291,124,1948115,1357501,76544,440276,3,755363,2056341,12,1709728,1709728,321848505,88557353,0,0,0,468,363,103,362102487,101526211,468388134,206364364,0,51692194,137362310,137358899,1806,3386,0,0,0,291,0,0,134,1125,581,1.0941,1.307805
1544416471,126581,2005,767396,90242412,2306,68747074,27942714,161089362,1886,5706407,11249367,13488,100233,10888624,106096913,73865319,159520,1119279,411525,10036,1788643,148851328,1749459,20351,36924,71,15594,120,2309178,461371925,1251,567342357,223,822,51194044,470686347,239129756,1931970,4248942,489992,2,1959770,713595704,259918167,351521581,112630354,490879,1945602,710,1950531,2068556,1175,74,2418068,1931462,78764,421713,1,750315,1987348,4,2079645,2079645,349577717,111842551,0,0,0,129,112,17,395797819,123841905,519839706,78594793,0,59443008,52095490,52094391,624,1129,0,0,0,102,0,0,119,394,149,0.971705,1.061634
1587704702.9,214817,1761,2605850,282410945,1937,212299969,68592442,318180201,1968,1775844,3351391,13555,99796,3439723,280114252,163082457,335114,2931235,719082,15019,3028597,438073022,2984561,29053,37280,201,15776,88,2163080,462451745,427,458630913,135,217,9732431,454699096,205898210,1779871,3571763,825363,10,3303036,602773069,244299975,331894679,114585658,369470,1748809,240,1784837,1939910,367,62,2187850,1411286,113515,709558,5,1171658,3315635,20,3315643,3315643,333680850,114972121,0,0,0,34,29,4,376335675,126552734,511734964,14681641,0,63158956,9692689,9692512,99,190,0,0,0,20,0,0,113,98,53,0.767095,0.83288
1566251011.5,294677,649,2952684.5,350677930,769.5,263209830,90961107.5,410196719,518,171354,197091.5,443,25299.5,657253,346950548,195011267,354568,3241719.5,795992,12101.5,3320930,546203435.5,3293592.5,20575,35756,205.5,91160,5848,2568085,517933333.5,19572,499117206.5,157.5,646,2005345,516172967.5,224455674.5,2095018,4384761,880765.5,1589,3526298.5,664745707,277568363,383283828,133729993.5,443233,2109804,6800.5,2101056.5,2265818.5,4156.5,817.5,2696862,1774124,130646,787785,2857,1354448,3665113.5,11721.5,3700650,3700650,385727026,134771499.5,2957.5,198,4805.5,778,773,6,438744858.5,149477883.5,595650988.5,3431986.5,133,74292075.5,2007558,2004680,2611,2992.5,2,22.5,0,30.5,0,0,135,507.5,390.5,0.651104,0.697773
1565937359.2,5589280,563,3572167,338866028,657,253839076,84253778,379129702,666,204674,321000,68,13477,377416,340685815,192194916,1399187,9355186,832278,10781,3436470,757333630,3400130,25129,21284,312,82598,2313,2479130,501410679,5549,457980189,735,29425,1163427,492566203,228836836,2012003,4223480,906447,3058,3625737,661481257,280534506,363027731,128705741,442476,1914864,8819,1997123,2229722,2371,249,2690761,1557413,129725,788564,822,1398565,3676244,3284,3801260,3801260,377630570,133426379,55,5,13,238,195,1,442071180,151188458,577494388,2016825,492,74661650,1252362,1205410,15155,24443,0,23,1,230,34,142,134,396,411,0.77129,0.802919
1368205699.5,149990,2085,292002.5,75796433,2341.5,64586511.5,10915261,248088589,1918,33326393,66455824,13387,101979,81200554,111133050,165848382,123868.5,583025,174677,6881.5,776829,131572760.5,745416,15781.5,37889,82,61396,104,1194035,350347732.5,3940,940633613.5,621,2963.5,235662862.5,341572468.5,326689749.5,937870,2104858.5,192942,2,770729,1020623382,173055967.5,283494862.5,57303375,189585.5,964112.5,2036.5,981658,1026054,3752.5,121.5,1288125,931409.5,23376,170559.5,1,313371.5,774065.5,4,942349.5,942349.5,282575013.5,57371096.5,0,0,0,661,550,114,313687949.5,63499382.5,377954266.5,371837166.5,0,30933727,247739497.5,247733393,2975,5590,0,0,0,529,0,0,116,2075.5,845,1.463003,1.992626
1581011079,148406,1710,2575503.5,259718673.5,1890.5,194677627,63378712.5,297137209,1941,2193799,4186702.5,13505,99030,4329247,263342095,155233741,261475,2782720,694262.5,16757,2942758.5,407839581,2899589.5,30520.5,37075.5,191,17863,32.5,2066751.5,450492048,462.5,477565957.5,147,337,14195488.5,446417466,191081687,1724785.5,3565530.5,806982,29,3228859.5,589926426,242101759.5,331238859,113053441.5,394476,1703648.5,266,1717518.5,1867863.5,455,50,2151363,1379657,116728,679289.5,26,1089559.5,3196126,102,3262044.5,3262044.5,338072908.5,115464229,0,0,5,43,37,6,381637939.5,127583651,505696461.5,21983419.5,0,64307451,14501861.5,14501516,225,338,0,0,0,29.5,0,0,108,89,49,0.762825,0.780172
