"mean_cycles","x1","x2","x3","x4","x5","x6","x7","x8","x9","x10","x11","x12","x13","x14","x15","x16","x17","x18","x19","x20","x21","x22","x23","x24","x25","x26","x27","x28","x29","x30","x31","x32","x33","x34","x35","x36","x37","x38","x39","x40","x41","x42","x43","x44","x45","x46","x47","x48","x49","x50","x51","x52","x53","x54","x55","x56","x57","x58","x59","x60","x61","x62","x63","x64","y1","y2"
1565937359.2,127582,6045.5,5454476,643173262.5,20996,603914621,1738,44769,1325495.5,639602733,282925576,4466050.5,11161507,21271,3418.5,96110.5,827489766,343307180.5,473959218.5,166213160.5,940356,4524183,10322.5,4520219,4519965.5,18851,2072.5,5764095,5490697.5,18986.5,2317.5,3398,1075,82516.5,13557,95810.5,95810.5,465727719,163554260.5,4970.5,353,5307.5,1259,1253,1,540415235.5,183698942,730622925,3320539.5,299663.5,91598058.5,1317248,1213934.5,65131,102118,2,528.5,2,1394,41,160,132.5,385,929,0.960609,1.245456
1368205699.5,128280.5,6566.5,6093443,629238049.5,20446,645987191,2106.5,51015.5,13183035,631198172,267492989.5,4879051,12481306.5,20796.5,3380.5,93735.5,856343494.5,350745365.5,483023967,164471324.5,1213109,4658316.5,10729.5,4836362,4836304,18421.5,1953.5,6390948,6102558.5,18416.5,2332.5,3388,868,80043,13520,93232.5,93232.5,499189318,171791099,4897.5,345,5209.5,8012,7953.5,6,540757767.5,179372308.5,711101946.5,31523870,287529,87770226.5,19586062,19468400.5,74272.5,116473.5,2,5806.5,2,1803,41,162,128,3733.5,7935.5,0.734209,0.50185
1581011079,96926,6003,5493615.5,634930541.5,20928,593208995,1752.5,45731,2390385.5,626532554,281735488.5,4619288,11496337.5,20868,3384.5,94311.5,831904280.5,346764033.5,483561258.5,169514266.5,1004779,4659203.5,10425,4680537,4680228,19105,2114.5,5937055.5,5718665.5,18520,2327,3407,962.5,80728.5,13598,94108,94108,480884946,168654541.5,5172,349,5479.5,1834,1829,1,567231909,192594686.5,746953738.5,5207643,306233.5,93798075.5,2458536,2352523.5,66437.5,104660,2,1072,2,1411,41,160,134,424,1476.5,0.977766,1.281768
1565941938.6,126815,5918,5532817,638147929,20885,587939671,1730,44944,1318358,635883848,290508082,4538240,11481811,21302,3430,96323,833733202,348138835,472568312,168580855,1038954,4572036,10330,4549062,4548724,18915,2074,5880763,5601800,18985,2313,3429,1061,82498,13689,96201,96201,472721206,168759837,5126,356,5405,1266,1261,1,550037247,189452119,736758090,3262446,300967,97000006,1322401,1218467,65437,102503,2,528,2,1394,41,160,134,386,941,0.983191,1.457425
1484099260.6,124710,6109,5426162,614803037,21227,592973174,1780,46713,4087581,610492082,266815944,4559938,11476182,21531,3401,96868,826963028,346557969,475881610,166687754,1052891,4623362,10400,4664692,4664421,18975,2137,6029342,5748603,19226,2329,3404,979,83328,13607,96799,96799,466063128,163198690,5005,346,5245,3189,3173,4,537332697,182360307,720886754,9762950,298967,91433846,5307579,5199759,68280,107164,2,2986,2,1447,41,160,132,801,2914,0.943485,0.93455
1559948877.8,43263655,6424.5,1573774.5,484365360.5,20578.5,692257860,1684,61348.5,1608564,511492266.5,256292340,2204327,95865607,2100865,1974698,16298829,860976195.5,440774219.5,392579852.5,123354700.5,954832.5,708877.5,2153712.5,49253.5,49054.5,18439,2027,94278471.5,2299284.5,1961027.5,161596.5,1996541.5,5635.5,8491146.5,7986107,16401579,16401579,392097866.5,123212230.5,4855,341.5,4982.5,34904,34821,79.5,410877560.5,127440975,514945519,279112795.5,291679,71910922,1631269,1464112,96996.5,166533,2,34442.5,2,1351,41,162,138.5,380,34743.5,1.20882,1.619702
1564200020.8,129245.5,5799.5,995117.5,801434067.5,21192,1160296845,1741,46315,2924605,814008288.5,297029861.5,1313748,6694663,1065774.5,944795,8039613,1474171328.5,363996744,656593586,313551860.5,628032,568865.5,975334.5,215543,214401.5,19242.5,2046,4676136,1478578,796083,49912,743216.5,3430,3381370,2972803,8167166.5,8167166.5,699599134.5,334027784.5,4872.5,333.5,5288,139494.5,138918.5,571,628068484.5,299605539,821623428,129685378,301304,280207930,2937679.5,2587641,190013,350303.5,3,123597.5,2,1400,41.5,160.5,133.5,434.5,120782.5,0.582546,1.20922
1567417649.6,134331,6042,1233205,892703249.5,21058.5,1229680585.5,1708,45461.5,2804845,834901967,346569353,1177452,5511688,1069004.5,944777.5,8052169.5,1213243114.5,348459988,577535769,269045156,621064,555801,1086882,210947.5,209678,18762.5,2265,4294208,1515697.5,1208790.5,89584,1161748,3609,5190941.5,4647012.5,9737763,9737763,656587188.5,305871778.5,4765.5,313.5,5398,105287.5,104824,458.5,557426082,253902227.5,982300896,185781849.5,296294,308863031.5,2793783.5,2409751,200675.5,371838.5,3,135215,2,1379,40.5,163,131,436,108686.5,0.605473,1.286741
1550498283.9,139086,5846,1631834,1066165664,21330,1440868539,1724,44350,2676524,1014741847,447718570,1587036,7923659,1461637,1296225,11029082,1591271086,429477600,689340705,312431396,816667,722828,1368181,181915,181680,19146,2208,4803765,1769760,1365982,86332,1280809,5107,5806778,5123233,10757444,10757444,686728820,311314450,4711,304,5369,126298,125669,580,728682060,322770600,1053122963,218893350,299268,323670562,2632610,2279263,189603,351058,2,125112,2,1393,41,162,130,439,120531,0.421262,1.154438
1562378922.2,800916,5823,1741987,945613178,20535,1257138636,1725,44950,2436071,898677990,426772510,1910248,7171252,1783143,1604502,13547727,1476339941,438815557,636530785,280844457,886029,717062,1712461,201255,201010,19003,2302,6266315,2143279,1668775,96058,1586926,10768,7057075,6347698,13270508,13270508,623544679,275136774,4997,359,5184,105978,105549,424,693184954,296575232,1001674346,259838015,303943,281398444,2438160,2120421,170128,310449,2,104124,2,1406,41,159,129,388,105105,0.718517,1.33602
1550310406.4,1467520.5,6355.5,1881050.5,924696895,21291,1263533858,1737,148655,2693391,910986901,424299805.5,2143128.5,10407754.5,2017220.5,1827624.5,15376706.5,1475873572.5,437763632.5,634599945.5,270564393.5,1027254,800746,1927189,194432.5,194176.5,19237,2157,7601171.5,2349015.5,1902237.5,96596,1813970.5,7356,7992562.5,7255874.5,15115184.5,15115184.5,629843529,268516059.5,4952.5,340.5,5546.5,101532,101052,475,680032704.5,281492779.5,966594480,282275776.5,299410.5,263721569.5,2688371.5,2379465.5,166489.5,304230,2,101464,2,1393,40.5,160,132,409.5,98884.5,0.649534,0.845606
1550700184.6,16687179,6021,1739992,845407852,21227,1123268526,1716,44397,2245212,810323708,408098496,1878957,35559594,1802842,1638441,13762606,1307221644,446035935,564192163,231068437,859973,782216,1782368,116146,115928,19159,1997,34972602,2047906,1698304,111088,1645906,8774,7234897,6583683,13852377,13852377,560854111,229667681,5005,326,5221,80747,80401,336,616109518,243029618,854236951,275418918,296887,217853121,2209225,1946163,143364,259189,2,78890,2,1386,42,162,130,386,79909,0.744944,1.29427
1548410449.8,47086352,6393,1715027,526984194,20503,754914868,1692,43339,1584040,520755263,260895069,2270318,97912293,2161277,2039986,16802091,877762840,445828846,397659107,125325943,963246,753202,2217243,66342,66085,18414,2071,95259650,2387563,1993200,154331,2028399,4007,8590266,8113654,16898196,16898196,400650496,126310149,4925,350,5311,35435,35365,65,416325037,129437852,541237129,293295175,287030,74504844,1596085,1427453,97678,167592,2,34876,2,1357,41,162,132,380,34879,1.513381,1.540442
1546163759,31728167,5927,1598773,668482274,20910,912983287,1728,49223,1982096,672082774,340803767,1979875,67350013,1865061,1719541,14335955,1088906028,435881946,463438290,183264663,894020,654254,1829262,119288,119072,19072,2248,65056000,2133981,1731447,115877,1700678,9042,7390666,6802739,14073192,14073192,461833004,182651622,5123,338,5050,60979,60780,193,493213980,188501429,704941023,259099619,302404,157944958,1959457,1731526,127673,226421,2,62126,2,1399,41,162,127,387,61408,0.714556,1.403084
1546881195.8,36035477,6016,1610116,648507894,21371,894487159,1744,101729,2041281,630742472,322285737,1877707,73788982,1802868,1660343,13849890,1055635058,441534376,452596441,173204775,856455,698277,1781178,114154,113926,19211,2095,73669961,2087483,1660370,128329,1645893,9138,7152486,6583519,13608959,13608959,448262785,171399113,4771,341,5251,59145,58976,164,489809015,182914076,667674252,256077384,303544,150880750,2017864,1796818,122911,217673,2,57744,2,1406,41,161,133,388,58056,0.862498,1.388854
1550437122.3,46089613,6123,1579258,587417730,21292,845582227,1739,44752,1832804.5,567935290.5,280552792.5,1975368.5,94097980.5,1852997.5,1732729.5,14339720.5,949717580.5,436557882,415401621.5,152294907.5,1163588.5,430265,1846822,98538.5,98131,19157.5,1797.5,88631230,2037031.5,1687160.5,150010.5,1712800.5,7462,7346180,6851128,13698824,13698824,403042072,147675661.5,5025.5,352,5601,51412.5,51309.5,106,429968787.5,154109348.5,582667461,242411802.5,299397,121539271.5,1822336.5,1618236.5,114393.5,200565.5,2,49593,2,1393.5,41.5,160.5,137,386,51303,1.014045,1.651636
1550403553.3,51110269.5,6261,1904757,565171309.5,20145,817974691,1674,81832.5,1676105.5,565171772,279712001.5,2466205.5,107681480,2360537,2243368.5,18412333,943584024.5,478391796.5,431234651,134470899,1081759.5,804766.5,2414550.5,72837.5,72617,18236.5,2075,104694486.5,2587381.5,2236189.5,128464.5,2246059,3611.5,9455070.5,8984284.5,18379415.5,18379415.5,431206248,134646980.5,4793,346,5195,38473,38400.5,71,445152571.5,137441119.5,581258586.5,314722221,286630,81997871,1689120,1514267,100523.5,173177.5,2,37870.5,2,1350.5,41.5,162.5,126,380,38337,1.071911,1.815883
1550665985.2,49219068,7343.5,1834894.5,545128475.5,23366,788646976.5,1722.5,69960.5,1797080.5,545081102,266916668,1894323,98754428.5,1792212.5,1671572.5,13852656,869937959.5,436242469.5,394181575,136881897,834080,693082,1820261,65493,65267.5,18895,2204,96899892.5,1987808,2122363,128549,2131722,4917,9004002,8526862,13897490.5,13897490.5,393734833.5,136761652.5,4806,331.5,5132,43278,43170.5,94.5,391503646.5,134199907.5,542355107,240902797,298376,106238620.5,1784045,1592794,107921,187444,2,43336.5,2,1385.5,41,162,138.5,416,36495,1.027064,1.361017
1546338003.8,49780120,6013,1593142.5,545608561.5,21247,797022796.5,1729,55241,1768230.5,532904475,259122133.5,2003350,101457997.5,1895901.5,1783059,14712261.5,879861671.5,440023222,394642136,134497533,867565.5,677519,1916600.5,82519.5,82305.5,19033.5,1956,96598244,2093444.5,1681809.5,144397.5,1715067.5,6600.5,7301420.5,6860258.5,14377010,14377010,391358501.5,133416707.5,5101,326,5450.5,44383.5,44295.5,95.5,408743904.5,137883100,545851048.5,252361482.5,299539.5,101325666.5,1758648.5,1569082.5,107780.5,187187.5,2,43309,2,1385.5,41,161,132,385,44011,1.077799,1.678669
1546483018.4,47058403,6227,1690964,526974608,20591,752837452,1697,57189,1636078,528757816,264556880,2261720,98342381,2138199,2024959,16651492,883783673,447540196,397920893,124680010,1000311,721648,2175783,50797,50519,18351,2070,97052454,2364917,2008095,150218,2037217,3828,8629855,8148845,16618082,16618082,399633361,125225861,4860,339,5161,34829,34773,53,411053336,127233605,550133682,297910820,286742,76981008,1639500,1470059,97612,167545,2,34946,2,1351,40,163,133,378,35090,1.314654,1.89703
1547083127.8,47062998,6281,1709989,529596006,20269,753744863,1689,57742,1618825,525858778,264257856,2314561,98291440,2204355,2083521,17148310,887091953,455088681,404124282,127584889,1015361,705937,2267466,49965,49736,18338,2100,96233866,2404882,2079128,141978,2096599,3902,8879644,8386333,17291008,17291008,403900610,127519384,4966,349,5192,35313,35237,70,417240094,130036880,551634332,299214345,285808,75136539,1622931,1453253,97164,166693,2,34654,2,1350,41,162,131,380,35191,1.308376,1.839626
1555523234,48400708,7379,1730288,544331176,23793,776724745,1717,52252,1661626,520315520,260450462,2038990,91552826,1918520,1803039,14883294,825025989,427294110,384999361,124245355,956269,691437,2046230,66203,65952,19013,2179,89500266,2151660,1763992,153631,1801974,10832,7664533,7207803,14809883,14809883,370252292,119576431,5153,342,6234,36691,36466,70,430572215,132838117,557344633,301969508,376876,79029628,1928602,1734482,99254,169910,2,34312,2,1393,41,160,134,385,34296,1.158606,1.741067
1596601032.3,32966240,531201,48529,128308293,23430,532250980,1935,50560,1529043,127956544,150403536,13666,44971196,4369021,12618,17523886,370591330,453540345,74052697,15256757,32097,12230,10968,3557,3292,19103,2150,44906921,46537,4311983,2644,12525,2282,17255564,50067,10770612,10770612,105859858,21698648,5534,406,5475,2961,2526,427,73821418,15052689,126486304,397310269,373759,84,1518287,1390907,66523,104577,2,1802,2,1385,41,160,135,384,2765,0.559736,2.42798
1567629607.3,30287095.5,404130,68405,246894105,20932.5,489388232,1716,43249,1336252,243998224,136791708.5,26105,58477378,24299.5,3655.5,109003,482446500.5,437446519.5,164515703,80032340,49960,28735,11282,19215,18883,18821.5,2013,57168342,79219.5,21943.5,2433.5,3630,1444,94751.5,14496,108960,108960,166646662.5,81067007,4971.5,324,5450,10662.5,10654,1.5,168232935.5,81629793,248825422,169761860.5,297456,91566354,1341642.5,1219691.5,74090,120076.5,2,10032.5,2,1380,41.5,161,133.5,384,10470.5,1.318948,1.921488
1563925193.9,41053099.5,635024,69604,301031446,20573.5,660105827,1701,45389,1343465,297011184.5,184243915,33387,75867547.5,27727.5,3955.5,123781.5,624345102,460364209,197043598,88406779.5,50163.5,30163.5,10388.5,21604.5,21306,19128.5,1936.5,75781117.5,82360,25632,2495,3988,995,109538.5,15935,124637.5,124637.5,192827305.5,86525818.5,4796.5,333,5280,11501,11450.5,4,197119411,88251210,284393497.5,263997345.5,296077,92617002,1350492.5,1226619,74655.5,121380,2,10596,2,1378.5,40,160,130.5,383.5,11046.5,1.072995,1.765484
1584106310.4,49396450,779088,72056,328943995,20818,793160709,1708,44610,1357317,328191387,223677941,28201,93472882,27545,3929,123105,768184272,466105695,224396894,93854719,54741,31064,11520,22575,22283,19190,2025,91851394,88446,24828,2510,3861,852,106496,15421,122334,122334,219322343,91738166,4809,349,5199,11917,11909,11,220429707,92010603,305468198,358831349,297662,89559627,1357844,1233732,75241,122446,2,10950,2,1386,41,161,125,384,11649,0.925802,0.727711
1563245091.2,55313059,890370,72091,346341771,21186,888355864,1707,44020,1357662,346058508,250702963,34071,107985719,27635,3979,123650,887484070,466361471,240122840,95140533,51751,31501,10211,17780,17434,19024,1904,105219670,78404,25699,2517,3982,988,109954,15913,125341,125341,232627777,92179814,4954,311,5471,11973,11881,88,232053422,91766966,328370731,442954447,299004,87934413,1361836,1236453,75784,123512,2,11432,2,1387,42,160,130,384,11855,0.832617,0.739841
1581280662.8,30661238,493481,42315,119180640,20061,494512750,1681,44046,1233364,118515733,139245988,14943,61078856,3218955,12615,12923389,503175895,481138312,99585137,20345950,31700,12196,10957,3956,3717,18286,1899,58396276,46377,3219503,2656,12935,726,12885490,51733,12946100,12946100,96162803,19666273,4755,333,5259,3745,3134,598,99215784,20125731,119211085,374674480,285737,79,1233557,1129614,65581,102738,2,2662,2,1351,40,162,125,379,3457,2.22123,6.610388
1605739231.8,34375340,552662,43302,133422547,20165,553814880,1693,43989,1243509,135666482,159365313,14517,68241933,2419727,12537,9726970,562408992,480951099,111748091,22782606,31834,13111,10705,4176,3987,18278,1957,68210056,46885,2424582,2633,12494,1336,9705859,49944,9715371,9715371,112331342,22905267,4749,340,5054,4078,3442,646,111759157,22640893,134487852,423046498,287646,75,1243567,1137864,66289,104042,2,2766,2,1358,42,163,126,380,3993,2.744003,2.312187
1596496508.4,58831164,957031,69117,309522590,21153,944714106,1734,47718,1362900,296433800,255597755,24395,108892014,232652,6107,953103,895365943,457031117,217378709,72168556,42898,24255,10489,13173,12910,19091,1912,108724262,68334,355914,2538,6144,1057,1431253,24558,1012898,1012898,218677074,72600440,5253,326,5501,12903,9376,3463,215086139,71231843,280360923,532681336,301452,52851817,1361774,1236967,77955,123509,2,8995,2,1401,42,161,134,386,13453,0.710507,1.396115
1573569649,41845879,671962.5,46788,162138796.5,20291,673418476,1691,44582.5,1250443,164108394.5,192701266,15628.5,82785319.5,1004744,12725.5,4067505,682530760,477652951,135129825.5,27462374,32509.5,13431,10956.5,5188,4973.5,18167,1914,82669744,49696.5,997744.5,2656.5,12747,1227.5,3998757.5,50964.5,4023586,4023586,139305590,28303406.5,5078.5,338.5,5479.5,4923.5,4060,850.5,137048564.5,27697929,165116220.5,519999173,288075.5,79.5,1251057.5,1143996.5,66981,105133,2,3398,2,1352,42,163,126,380,4799,0.299377,3.750336
1602883306,31366985.5,504160,42061.5,121870970.5,20109.5,505693712.5,1683.5,44149,1231301.5,122157345,143521406,14355.5,61580503.5,3462450.5,12330,13895460.5,506748131,481039358.5,101099578.5,20651765,31455,12068,10196,4154.5,3950.5,18386.5,1909.5,61347771.5,48007,3457534,2698,12386.5,1069.5,13837687.5,49520,13866271,13866271,100361627.5,20513481,4999,338,5335,3695,3177.5,548,100698162.5,20424504,120045186,377282733.5,292216,82.5,1258736,1152000,67098,105310,2,2702.5,2,1379.5,41,162.5,126.5,383.5,3527,1.146484,3.768603
1598589733.8,31371358,504921.5,45345.5,121926078,20510.5,505904378,1711,44985,1257982,123958046,145645936.5,14570,62160559.5,2656620,12854,10675486.5,512210925.5,477662711.5,101776524.5,20795760,31675.5,12438,9914,3885.5,3694,18597.5,1864.5,61844433.5,47442.5,2650686.5,2653.5,12586.5,2036,10611474.5,50334.5,10586614,10586614,101331231,20709483,5035,356,5420.5,3831.5,3208,617,101990469,20690755.5,121720423.5,382599308,293310.5,77.5,1258611.5,1151976,67153,105295,2,2625.5,2,1379,40.5,162.5,126,384,3551.5,0.996855,2.679013
1591725394.4,54266722,872614,59329,246309652,20951,872011946,1718,45625,1319597,241837754,241859596,20000,103134617,484982,7925,1969299,848508233,466017963,184774980,50130850,37837,19071,10252,9091,8765,18933,2175,100907469,59935,413708,2623,7900,1511,1662743,31584,1742932,1742932,183946332,49905217,4807,355,5240,9111,6806,2362,185551860,50167039,235833559,578720251,299239,24638200,1319468,1202655,73121,115430,2,6223,2,1386,41,161,134,384,8787,0.396251,1.040793
1573800608,39161653.5,632826.5,49905,173474764.5,21029.5,630362632,1711.5,43819,1280921.5,172147305.5,176918867.5,16905.5,74547882.5,2839741,8128,11388535,612928760,449096510.5,130877206,34137540,35325,14556,9708.5,6059,5759,19050.5,2152.5,72741331.5,52992,2767084,2603.5,8002,1698.5,11075660,31980,11172918.5,11172918.5,130873424.5,34130572.5,4974.5,347.5,5462.5,4794,4785,8,129347996,33572801.5,164091121,419904214.5,301426,14383373.5,1293529,1182602.5,68906.5,109413.5,2,3990,2,1393,41,161,133,385,4496,0.254916,1.50177
1598282483.6,46504545.5,746958.5,53817,201842035.5,21253.5,747808590.5,1728.5,45515.5,1305874.5,201835932,211338039.5,17381,88621005,884537,9490,3574085,730018748,444557888,161151728,40631186,35149,16434,10111,7131.5,6823.5,19007.5,2099,88735477.5,55098.5,685318.5,2607.5,9361.5,1205,2749778.5,37449,3156016,3156016,158315272.5,39924615.5,4957,345.5,5480.5,6767.5,5438,1344,155034767.5,38942718.5,194110905,512549176,299651,14719064.5,1305508.5,1191798,70243.5,111235.5,2,4589.5,2,1386,40.5,160,132.5,385,6593.5,0.340552,1.29049
1599957442.2,27732011.5,446664,43784,107946618.5,20578,447669136,1705,44032.5,1246881.5,107607754,126478998.5,15281,54834478.5,3512811,12466,14098406.5,451869734,469216784.5,88686813,18173994,30878.5,11814.5,10287,3537.5,3504.5,18354,1936.5,54702905,47082.5,3515582,2660,12242.5,226932.5,14070516,48954.5,14122160,14122160,89522257,18336609,4956.5,340,5191.5,3269,2884,377,88943314,18070656.5,108431832.5,340594408.5,285115,75.5,1228399.5,1125068,65217.5,102333.5,2,2211.5,2,1351,40,163,128,380,3029.5,0.725555,1.995418
1573924671,55597188.5,889564.5,56447.5,230028527,21044.5,893223300,1720,46241,1300253.5,224404953.5,246113464,18623,102427857.5,308502.5,10576,1273538,842909094,418425681.5,172306685.5,39955005,35657,17470,10160.5,7405,7115,18943.5,1960,96816778,54815,344881.5,2656.5,10812,1350.5,1387320,43224,1151421,1151421,174452879.5,40449160,5008.5,338,5423.5,7476.5,5483.5,1983.5,170240126,39320783,213492515.5,606789894,299943,9719074,1306823,1192481.5,71782,113135.5,2,5099.5,2,1392.5,41,159.5,133,384,8041.5,0.216809,1.484546
1596960656.2,36013221,579092,48743,140019341,23305,581078653,1730,45438,1297558,182461727,207902482,17482,88959551,773336,12128,3139628,732656687,487416884,115139162,23555469,35629,14285,11258,5855,5548,18997,1989,86234431,51961,745510,2653,12185,1552,2990662,48703,3094113,3094113,146513812,31715788,11245,375,5190,5492,4465,1001,143704090,30960289,170860672,514133227,298196,3653222,1288909,1178074,79758,127388,2,3132,2,1596,41,160,134,385,5697,0.298706,1.307028
1547586747.5,113788,5827,374187,678654320,21070,952926804,1728,45564,3283273,858988049,303194516,177436,1021008,20655,3271,92640,933205287,315658590,586180947,312685949,253044,232255,10418,134626,134131,18792,2190,584730,315650,18079,2313,3203,668,78428,12759,93179,93179,771388753,411512788,5035,337,5272,156017,156009,4,633027505,335092735,671001139,51870425,297368,217050188,3088246,2748920,211949,393724,4,145234,2,1385,38,162,130,439,183814,0.470065,1.10847
1549385565,107896,5766,556695,1044667394,21043,1454056519,1738,42783,2839354,953803197,333449331,245725,1296545,20850,3355,93779,1313230975,299264021,519577077,274311976,284906,264708,8809,190964,190557,18561,1667,695624,430305,18183,2353,3319,872,79125,13240,92382,92382,722674406,381349297,11162,380,5632,160422,160413,3,623793130,329116478,862432277,55843665,299822,280273108,3366052,2922996,210613,393402,4,146542,2,1387,41,161,124,441,152465,0.5267,1.269971
1547885449.5,127000.5,5930,412564.5,884176927.5,20171.5,1227006127,1697,43646.5,2738527.5,823250283,287375102.5,298013.5,1522465,20594,3467,93224,1402801862.5,404835295,678982169.5,356839818,470348,301790,10170,193283.5,192967.5,18320,1938.5,706275.5,425850.5,18250.5,2324.5,3408,952,79320.5,13614.5,93439,93439,658327933,346229314.5,5095,319,5403.5,136320,136311,4.5,609810567.5,320509723.5,1088317531.5,64069826.5,286604,354604557,3005036,2547130,182879.5,335786.5,3,117441.5,2,1372,42.5,162.5,129.5,411.5,141449.5,0.66644,1.233413
1537855340.3,114406,6363,461724,648217350,20878,907795981,1730,45822,3198323,760635909,267984999,192092,1086915,20620,3330,92775,1030375818,434334820,781845399,415268657,327533,305142,8963,225116,224792,18790,2003,754310,491808,18249,2277,3335,740,79227,13329,95928,95928,528027002,280590002,5060,327,5369,186091,186081,5,721331746,382898377,918090930,64226249,298250,297866844,2797746,2385742,165955,301305,4,98362,2,1392,40,162,127,567,159400,0.524817,1.277365
1546793442.6,138719,6657,307813,507279839,20450,707230779,1715,43772,2624820,591677853,207819632,188326,1077674,21128,3244,94582,773313625,307118839,549675967,291141899,235046,214354,11652,281033,280563,18853,2104,874437,611401,18166,2289,3300,796,79256,13161,93734,93734,593944918,313054046,5113,377,5305,158247,158237,6,615990811,326060220,729885563,50654514,297315,236786049,3124136,2775593,206584,383707,4,140440,2,1385,42,162,126,441,160699,0.470602,1.132522
1547813867,111953,6038,534428,1000203092,21076,1400409868,1755,43676,2818692,929110129,326755175,235829,1264693,20630,3468,93706,1237261593,316783165,548169107,291972055,232586,213393,10661,148831,148353,19185,2148,618305,346399,18327,2341,3260,605,80110,13021,93669,93669,529786007,282011471,4911,331,5422,125718,125711,5,487490206,259446710,822743946,60845281,305470,266516647,3312097,2929497,199184,369838,4,133825,2,1408,43,162,124,442,124795,0.468623,1.242365
1553242018.4,118460,5483,426929,854600927,20440,1195511636,1739,44726,2290815,684511689,240831654,157509,975900,20856,3314,93768,923642231,185256629,327437241,173982282,141403,117359,9856,143022,142597,19225,2248,603258,330170,18311,2315,3260,856,79789,13015,93434,93434,505743354,268955697,5394,335,5180,97898,97885,6,413841220,219702528,557483379,41324355,292678,180532446,2751164,2475821,236090,442556,4,169985,2,1378,42,165,111,437,116211,0.418181,0.95427
1543259173.6,123728.5,6035,599989.5,977853059,20678.5,1367837713,1709.5,44057,2942555.5,936650087,329366211.5,256807.5,1346687.5,20510,3280.5,92393.5,1202219077,325043192,514962729.5,274241727,197636,177052,10256,185004.5,184573,18795.5,1679,704680,417633.5,18527.5,2328.5,3391.5,702.5,81309.5,13544.5,95607.5,95607.5,608349811.5,323984030.5,4806,352,5376.5,129610.5,129603,4.5,572489541.5,304670032,799766165.5,58270237.5,297251.5,259262724.5,2743365.5,2405385.5,202734,376411,3,137758.5,2,1379,42,161,118.5,411,126974,0.579578,0.968025
1557839721.4,115042,5816,384455,701239347,21585,981851087,1708,45082,2881337,591531101,208998550,291436,1484224,20475,3332,92314,1211530962,251884220,462996771,245976767,256465,236751,10510,236092,235727,18692,2245,780977,516480,18183,2286,3354,753,78956,13403,96297,96297,607035073,322532510,5045,329,5204,134355,134344,6,525137516,278781839,1012630681,71923440,297598,328441243,3454151,2909504,208594,389823,4,145140,2,1378,40,163,124,437,78424,0.471826,1.005308
1553171470.6,550089,5951,200303,437413380,20583,608669342,1744,43390,2851225,964457031,338268110,271558,1407752,20668,3291,92843,1100452131,424382530,758736560,402659765,410061,387297,10890,92375,92050,18851,2081,576192,229092,18496,2370,3360,913,80418,13423,90630,90630,519074410,275441763,5373,368,5128,204178,204166,7,796061253,422260599,991686185,69289881,298250,321766781,3054525,2590760,226384,422790,4,159950,2,1387,41,163,129,438,167241,0.477104,1.135774
1544157829.9,132708,6315,579158.5,984823486.5,20829.5,1369584063.5,1711,43111.5,2864928.5,936110569,327292340.5,256218.5,1366150,20834.5,3324.5,93833.5,1242489203,305682719,477934732,252322272,177940.5,156827,9677.5,217547.5,217232.5,19368,1971.5,776646,475534,18915,2305.5,3376,957,82680.5,13491,108371,108371,521013081.5,275068193,5042,356.5,4932.5,129482.5,129476.5,2,601852886.5,317530545,861809841,54714443.5,295260.5,280320978,2782063.5,2434024,177193.5,325195.5,3,111775,2,1379,39.5,161,119.5,459,105198.5,0.421273,0.885851
1539404950.6,28424577.5,6266.5,243036.5,574763225.5,20339.5,767732159,1708,43922,1765602.5,575359001.5,226107433,87909,55929317.5,20493,3435,92406,809832238.5,482129922,375997709.5,198966718,130840,112117,10223.5,78417.5,78209.5,18178,1852.5,56048638,195992,17958.5,2321.5,3408,769,78317.5,13600.5,92695.5,92695.5,376552209.5,199420469,4690.5,321.5,5011.5,53831,53825,1,385099146,201061175.5,576475724,29645388,289301.5,188093257,1746164.5,1540393.5,116427,204810,2,53117.5,2,1365,41,163,124,381,53505,0.936177,2.868514
1554776023.9,109898,6138,769196,1119896711,20639,1569209095,1924,50440,2416189,749177113,277696076,211348,1167724,20538,3485,93241,860041597,227779709,416334683,222007634,184269,165107,9016,208306,207895,18751,1919,735909,461207,18323,2308,3253,782,79472,12984,92523,92523,724131408,386222058,5022,337,5795,39871,39860,5,237701299,122860579,685973398,52642036,300481,221960010,3052409,2719332,108745,183825,4,31246,2,1588,37,163,113,439,140276,0.523909,0.975303
1543794492.1,142107,5961,395784,962708701,20712,1328698149,1710,44931,2473248,962829742,334042790,252077,1541605,20904,3298,93612,1327870223,405762611,632177097,330613517,269059,247887,10967,238041,237766,18665,1722,1296802,514483,18787,2271,3400,868,81307,13581,95486,95486,620759755,324631134,5116,335,5627,124385,124375,4,632323250,330461824,938617494,49052321,295122,306563379,2460473,2112985,196517,355163,2,126626,2,1371,41,162,126,384,124248,0.622938,0.975764
